estimator,half_CI
1.92258,0.00455309
1.92266,0.00448571
1.92235,0.00440198
1.9217,0.00433507
1.9212,0.00435741
1.92063,0.00441408
1.92037,0.00442471
1.92033,0.0044574
1.92026,0.00441181
1.92033,0.0043244
1.92039,0.0042946
1.91994,0.00430311
1.92,0.00434587
1.92025,0.00440007
1.92036,0.00444226
1.92038,0.00434704
1.92078,0.00429252
1.92063,0.00431264
1.92057,0.00430689
1.92036,0.00437686
1.92047,0.0044536
1.92037,0.00438113
1.92061,0.00432521
1.92048,0.00427565
1.92085,0.00418227
1.92093,0.00427747
1.9212,0.00434914
1.92153,0.00437888
1.92145,0.00436984
1.92123,0.00432873
1.92131,0.00426724
1.92121,0.00425215
1.92129,0.0043115
1.92145,0.00428703
1.92158,0.00430265
1.92137,0.00426491
1.92159,0.00423214
1.92167,0.00416343
1.92159,0.00416475
1.92165,0.00413258
1.92156,0.0041996
1.92135,0.00427978
1.92142,0.00427546
1.92139,0.00423958
1.92103,0.00426768
1.92101,0.00426983
1.92079,0.00429523
1.92042,0.00439364
1.92066,0.00442949
1.92068,0.00451696
1.92078,0.00452086
1.92104,0.00441421
1.92119,0.00437572
1.92121,0.00431949
1.92127,0.00425783
1.92137,0.00425423
1.92155,0.00429536
1.92126,0.00424474
1.92116,0.00420425
1.92089,0.00418159
1.92069,0.00421552
1.92053,0.00431273
1.92074,0.00441003
1.92086,0.00436352
1.9207,0.00433636
1.92034,0.00435206
1.92007,0.00435619
1.91992,0.0043881
1.9197,0.00450518
1.91953,0.00449089
1.91955,0.00447524
1.91924,0.00446604
1.91925,0.00438693
1.91944,0.00428898
1.91934,0.00436084
1.91947,0.00437949
1.91951,0.00446661
1.91952,0.00455845
1.91936,0.00454526
1.91925,0.00458947
1.91896,0.00465089
1.91891,0.00459277
1.91888,0.00457064
1.91892,0.00459316
1.91873,0.00453657
1.91871,0.00443932
1.91856,0.00441195
1.91871,0.00426479
1.91857,0.00422845
1.91845,0.00424647
1.9187,0.00418651
1.91887,0.00414619
1.91904,0.00422137
1.91909,0.00409721
1.91888,0.00406809
1.91857,0.00413511
1.91822,0.00416383
1.91823,0.00422888
1.91815,0.00426339
1.91822,0.00421833
1.91824,0.0042095
1.91814,0.00431266
1.91819,0.00434039
1.91835,0.0044434
1.91847,0.00454077
1.91875,0.00450077
1.91886,0.00453867
1.91873,0.0045715
1.91887,0.00452778
1.91888,0.00445481
1.91876,0.00451056
1.91887,0.0044467
1.91921,0.00438823
1.91928,0.00443465
1.91972,0.00430456
1.91987,0.00429368
1.91983,0.00436396
1.92,0.00427573
1.91998,0.00426471
1.91976,0.00431014
1.91938,0.00425338
1.91935,0.00420588
1.91914,0.00427423
1.919,0.00423365
1.91884,0.00430052
1.91886,0.00433088
1.91889,0.00422112
1.91893,0.00412054
1.91895,0.00409699
1.91912,0.00400263
1.91909,0.00397454
1.91893,0.0040339
1.91911,0.00403865
1.91922,0.00414567
1.9189,0.00420221
1.91898,0.00417287
1.91884,0.00418437
1.91883,0.00431181
1.91908,0.00433506
1.91925,0.00438922
1.91945,0.00445974
1.91966,0.00433931
1.91963,0.00436174
1.91934,0.00438346
1.91944,0.0042796
1.91974,0.00416647
1.91973,0.00418129
1.91989,0.00408825
1.91995,0.00405585
1.91986,0.00409394
1.9199,0.00403566
1.91966,0.00407585
1.91971,0.00414078
1.92002,0.00411184
1.92013,0.0040594
1.92016,0.00409775
1.92015,0.00407027
1.91999,0.00403704
1.91966,0.00409756
1.91982,0.00404756
1.92004,0.00415297
1.91995,0.0042011
1.91982,0.0041565
1.91975,0.00408018
1.91976,0.00411547
1.91998,0.00410785
1.92018,0.00409687
1.92038,0.004176
1.92069,0.0041843
1.92098,0.00422137
1.92093,0.00428698
1.92095,0.00424383
1.92089,0.00424332
1.92083,0.00436086
1.92075,0.00434684
1.92074,0.00435425
1.92088,0.00436491
1.92105,0.00422205
1.92083,0.00421088
1.92094,0.00422942
1.92112,0.00419887
1.92131,0.00418197
1.92122,0.00424626
1.92114,0.00418739
1.92114,0.00419177
1.92079,0.00425261
1.92088,0.00422054
1.92091,0.0043054
1.92098,0.00434954
1.92092,0.00432737
1.92088,0.00429992
1.92092,0.00437938
1.92099,0.00443191
1.92111,0.00445182
1.92125,0.00454063
1.9217,0.00453695
1.92184,0.00463588
1.92166,0.00468346
1.92151,0.00464382
1.92135,0.0045811
1.92137,0.00460302
1.92134,0.00454777
1.92157,0.00454077
1.9215,0.00462706
1.92155,0.00452252
1.92174,0.00452374
1.92167,0.00453641
1.92185,0.00446339
1.92181,0.00446625
1.92169,0.00455792
1.92156,0.004579
1.9215,0.00458926
1.92138,0.00462157
1.92128,0.00454759
1.92111,0.00457409
1.92112,0.00459311
1.92106,0.00459554
1.92126,0.00454247
1.9211,0.00455052
1.92103,0.00453152
1.92114,0.00454548
1.9208,0.00463455
1.92083,0.00461944
1.92083,0.00473045
1.92085,0.00476052
1.92086,0.00465088
1.92099,0.00461554
1.92074,0.00464973
1.92048,0.00463794
1.92037,0.00466449
1.92034,0.00468081
1.92043,0.00461436
1.92045,0.00458637
1.92027,0.00453369
1.92031,0.00448764
1.92013,0.00446177
1.91999,0.00451025
1.92002,0.00452417
1.92007,0.00448629
1.91991,0.00448862
1.91991,0.00443458
1.91976,0.00442156
1.91957,0.00439718
1.91962,0.00434263
1.91983,0.00434032
1.91996,0.00439545
1.92015,0.00442837
1.92036,0.00443138
1.92039,0.00450915
1.92048,0.00453084
1.92031,0.00458548
1.92009,0.00465009
1.92012,0.0046334
1.91999,0.00462225
1.91999,0.0046373
1.9202,0.00461391
1.92029,0.00459093
1.92049,0.00465465
1.92086,0.00463254
1.92075,0.0046695
1.92079,0.00464898
1.92101,0.0045681
1.92106,0.00450291
1.92083,0.00454445
1.92079,0.00446975
1.92085,0.00444901
1.92073,0.00443649
1.92073,0.00434635
1.92078,0.00432557
1.92075,0.0043294
1.92076,0.00432162
1.92074,0.00431798
1.921,0.0043819
1.92103,0.0044058
1.92103,0.0043857
1.92089,0.00443768
1.92077,0.00445408
1.92071,0.00447185
1.92052,0.00447393
1.92056,0.0043823
1.92049,0.00434928
1.92049,0.00438159
1.92055,0.00437373
1.92072,0.00438835
1.92104,0.00451556
1.92137,0.00456867
1.92126,0.00464913
1.92103,0.00468475
1.92081,0.00468061
1.92074,0.00464155
